날짜,고가,저가,종가,MA-5,MA-15,EMA-5,EMA-15,RSI
2007-05-11,11540,11380,11460,11588.0,11512.0,11531.699346101928,11558.071417521907,50.0
2007-05-14,11560,11400,11480,11536.0,11513.333333333334,11514.466230734619,11548.31249033167,53.33333333333333
2007-05-15,11500,11380,11460,11500.0,11517.333333333334,11496.310820489747,11537.273429040211,51.66666666666666
2007-05-16,11480,11380,11400,11460.0,11516.0,11464.207213659833,11520.114250410184,55.35714285714286
2007-05-17,11460,11240,11320,11424.0,11518.666666666666,11416.13814243989,11495.099969108911,34.09090909090909
2007-05-18,11220,10960,11080,11348.0,11484.0,11304.092094959928,11443.212472970297,26.785714285714278
2007-05-21,11160,10920,11040,11260.0,11446.666666666666,11216.061396639952,11392.81091384901,28.84615384615384
2007-05-22,11340,11120,11300,11228.0,11434.666666666666,11244.040931093303,11381.209549617884,42.1875
2007-05-23,11360,11180,11240,11196.0,11417.333333333334,11242.693954062202,11363.55835591565,40.90909090909091
2007-05-25,11140,11000,11040,11140.0,11388.0,11175.129302708136,11323.113561426193,33.783783783783775
2007-05-28,11020,10920,10960,11116.0,11350.666666666666,11103.419535138757,11277.72436624792,20.895522388059703
2007-05-29,10940,10700,10740,11056.0,11284.0,10982.279690092506,11210.50882046693,19.17808219178083
2007-05-30,10740,10500,10640,10924.0,11217.333333333334,10868.186460061672,11139.195217908564,18.421052631578945
2007-05-31,10840,10640,10700,10816.0,11157.333333333334,10812.124306707781,11084.295815669993,22.97297297297297
2007-06-01,11180,10860,11120,10832.0,11132.0,10914.749537805188,11088.758838711245,40.86021505376344
2007-06-04,11560,11260,11440,10928.0,11130.666666666666,11089.83302520346,11132.663983872339,49.074074074074076
2007-06-05,11640,11380,11420,11064.0,11126.666666666666,11199.888683468973,11168.580985888297,49.074074074074076
2007-06-07,11400,11180,11380,11212.0,11121.333333333334,11259.925788979315,11195.00836265226,49.53271028037383
2007-06-08,11520,11220,11440,11360.0,11124.0,11319.95052598621,11225.632317320727,52.83018867924528
2007-06-11,11700,11440,11560,11448.0,11140.0,11399.967017324141,11267.428277655636,62.0
2007-06-13,11540,11340,11460,11480.0,11200.0,11455.540896588507,11323.499775080096,54.44444444444445
2007-06-14,11620,11460,11620,11528.0,11221.333333333334,11510.360597725672,11360.562303195084,60.0
2007-06-15,11580,11420,11480,11536.0,11237.333333333334,11500.240398483782,11375.492015295698,61.95652173913044
2007-06-18,11800,11520,11780,11580.0,11286.666666666666,11593.49359898919,11426.055513383737,69.90291262135922
2007-06-19,11880,11660,11700,11608.0,11336.0,11628.99573265946,11460.29857421077,75.0
2007-06-20,11760,11480,11540,11624.0,11389.333333333334,11599.33048843964,11470.261252434424,72.72727272727273
2007-06-21,11840,11580,11780,11656.0,11465.333333333334,11659.553658959761,11508.97859588012,75.0
2007-06-22,12020,11760,11820,11724.0,11540.0,11713.035772639842,11547.856271395105,69.66292134831461
2007-06-25,11940,11700,11760,11720.0,11582.666666666666,11728.690515093229,11574.374237470716,60.526315789473685
2007-06-27,11720,11580,11620,11748.0,11617.333333333334,11699.418006708103,11600.380275563517,57.49999999999999
2007-06-28,11700,11500,11560,11704.0,11629.333333333334,11652.945337805402,11595.332741118078,53.75
2007-06-29,11580,11320,11320,11604.0,11621.333333333334,11541.963558536936,11560.916148478318,43.02325581395349
2007-07-02,11340,11160,11300,11512.0,11604.0,11461.309039024625,11528.30162991853,42.52873563218391
2007-07-03,11500,11360,11420,11444.0,11594.666666666666,11447.53935934975,11514.763926178714,48.86363636363636
2007-07-04,11680,11440,11560,11432.0,11601.333333333334,11485.026239566501,11520.418435406375,48.27586206896551
2007-07-05,11860,11640,11820,11484.0,11614.666666666666,11596.684159711001,11557.866130980578,59.13978494623657
2007-07-06,12640,11980,12540,11728.0,11685.333333333334,11911.122773140669,11680.632864608006,66.66666666666666
2007-07-09,12980,12660,12860,12040.0,11757.333333333334,12227.41518209378,11828.053756532005,73.01587301587301
2007-07-10,12940,12580,12580,12272.0,11816.0,12344.943454729188,11922.047036965505,69.69696969696969
2007-07-11,12760,12400,12700,12500.0,11893.333333333334,12463.295636486127,12019.291157344816,68.25396825396825
2007-07-12,13040,12680,12920,12720.0,11969.333333333334,12615.530424324086,12131.879762676714,70.37037037037037
2007-07-13,13740,13179,13740,12960.0,12097.333333333334,12990.353616216058,12332.894792342124,78.61271676300578
2007-07-16,13719,12960,13000,12988.0,12180.0,12993.569077477372,12416.282943299359,64.76190476190476
2007-07-18,13240,12800,12800,13032.0,12249.333333333334,12929.046051651581,12464.247575386938,63.84976525821596
2007-07-19,12980,12620,12720,13036.0,12322.666666666666,12859.36403443439,12496.216628463571,63.55140186915888
2007-07-20,13220,12720,13220,13096.0,12433.333333333334,12979.57602295626,12586.689549905625,70.9251101321586
2007-07-23,13200,12980,13160,12980.0,12556.0,13039.717348637507,12658.353356167421,70.3056768558952
2007-07-24,13260,12920,13080,12996.0,12674.666666666666,13053.144899091672,12711.059186646493,68.28193832599119
2007-07-25,13060,12800,12960,13028.0,12777.333333333334,13022.09659939445,12742.17678831568,65.48672566371681
2007-07-26,13040,12520,12520,12988.0,12841.333333333334,12854.731066262968,12714.40468977622,57.4468085106383
2007-07-27,12360,11920,11920,12728.0,12848.0,12543.154044175313,12615.104103554193,43.23144104803493
2007-07-30,12200,11860,12200,12536.0,12825.333333333334,12428.769362783543,12563.21609060992,42.731277533039645
2007-07-31,12320,12180,12280,12376.0,12786.666666666666,12379.179575189031,12527.81407928368,46.54377880184332
2007-08-01,12100,11520,11620,12108.0,12722.666666666666,12126.119716792688,12414.33731937322,38.9344262295082
2007-08-02,11920,11520,11800,11964.0,12662.666666666666,12017.413144528458,12337.545154451567,38.429752066115704
2007-08-06,11720,11440,11680,11836.0,12450.666666666666,11856.628064234872,12196.558008876982,30.588235294117638
2007-08-08,12040,11740,12040,11800.0,12312.0,11878.501361882167,12120.48972554644,40.22988505747126
2007-08-09,12500,12320,12420,11924.0,12292.0,12059.000907921445,12157.928509853135,38.095238095238095
2007-08-10,12160,11960,12060,11976.0,12214.666666666666,12059.333938614298,12145.687446121492,34.97267759562841
2007-08-13,12340,12020,12260,12092.0,12154.666666666666,12126.222625742867,12159.976515356306,39.153439153439145
2007-08-14,12420,12140,12240,12204.0,12098.666666666666,12164.148417161912,12169.979450936768,40.21739130434783
2007-08-16,11800,11580,11600,12116.0,12008.0,11976.098944774609,12098.732019569672,38.144329896907216
2007-08-17,11800,11360,11440,11920.0,11936.0,11797.399296516407,12016.390517123464,43.02325581395349
2007-08-20,11840,11700,11800,11868.0,11928.0,11798.266197677605,11989.34170248303,44.31818181818182
2007-08-21,11980,11720,11840,11784.0,11904.0,11812.177465118404,11970.673989672652,43.67816091954023
2007-08-22,12040,11840,11880,11712.0,11877.333333333334,11834.784976745603,11959.33974096357,54.54545454545455
2007-08-23,12260,11940,11980,11788.0,11901.333333333334,11883.189984497069,11961.922273343125,53.23741007194244
2007-08-24,11940,11660,11720,11844.0,11896.0,11828.793322998046,11931.681989175235,48.68421052631579
2007-08-27,12000,11500,11540,11792.0,11878.666666666666,11732.528881998698,11882.72174052833,47.74193548387097
2007-08-28,11540,11360,11520,11728.0,11868.0,11661.685921332466,11837.381522962289,47.43589743589743
2007-08-29,11360,11160,11240,11600.0,11838.666666666666,11521.123947554977,11762.708832592003,36.8421052631579
2007-08-30,11560,11380,11440,11492.0,11798.666666666666,11494.082631703319,11722.370228518002,32.86713286713287
2007-08-31,11820,11400,11820,11512.0,11758.666666666666,11602.72175446888,11734.573949953252,45.833333333333336
2007-09-03,11820,11500,11520,11508.0,11722.666666666666,11575.147836312586,11707.752206209096,37.58389261744966
2007-09-04,11660,11420,11500,11504.0,11672.0,11550.098557541725,11681.783180432958,37.58389261744966
2007-09-05,11700,11380,11380,11532.0,11614.666666666666,11493.39903836115,11644.060282878838,45.52845528455285
2007-09-06,11500,11220,11500,11544.0,11608.0,11495.599358907435,11626.052747518983,51.2396694214876
2007-09-10,11280,11120,11260,11428.0,11576.0,11418.044159514417,11566.50913481922,37.16814159292036
2007-09-11,11460,11220,11340,11396.0,11542.666666666666,11392.029439676278,11538.195492966817,38.26086956521739
2007-09-12,11400,11180,11200,11360.0,11497.333333333334,11328.019626450852,11495.921056345966,33.33333333333333
2007-09-13,11340,11020,11240,11308.0,11448.0,11298.679750967236,11463.93092430272,38.679245283018865
2007-09-14,11220,11040,11120,11232.0,11408.0,11239.119833978159,11420.93955876488,39.80582524271844
2007-09-17,11040,10880,10900,11160.0,11365.333333333334,11126.079889318773,11355.82211391927,36.283185840707965
2007-09-18,10960,10760,10840,11060.0,11320.0,11030.719926212516,11291.34434967936,40.196078431372555
2007-09-19,11180,10960,11040,11028.0,11306.666666666666,11033.813284141677,11259.92630596944,40.196078431372555
2007-09-20,11040,10800,10920,10964.0,11272.0,10995.875522761118,11217.435517723261,24.719101123595507
2007-09-21,10860,10640,10680,10876.0,11196.0,10890.583681840746,11150.256078007853,25.581395348837205
2007-09-27,11160,10860,11160,10928.0,11172.0,10980.389121227165,11151.474068256872,42.201834862385326
2007-09-28,11540,11400,11500,11060.0,11172.0,11153.592747484778,11195.039809724763,52.5
2007-10-01,11540,11340,11460,11144.0,11177.333333333334,11255.728498323186,11228.159833509168,49.13793103448276
2007-10-02,11700,11520,11580,11276.0,11182.666666666666,11363.818998882125,11272.139854320521,51.639344262295076
2007-10-04,11400,11200,11300,11400.0,11169.333333333334,11342.545999254751,11275.622372530455,50.806451612903224
2007-10-05,11340,10960,11060,11380.0,11156.0,11248.363999503168,11248.669575964148,44.6969696969697
2007-10-08,11160,10820,11020,11284.0,11134.666666666666,11172.242666335445,11220.08587896863,46.45669291338583
2007-10-09,10900,10660,10740,11140.0,11104.0,11028.161777556965,11160.075144097551,41.00719424460432
2007-10-10,11060,10760,11040,11032.0,11090.666666666666,11032.107851704644,11145.065751085356,48.64864864864865
2007-10-11,11180,10860,11100,10992.0,11089.333333333334,11054.738567803097,11139.432532199688,53.57142857142857
2007-10-12,11440,10940,11140,11008.0,11105.333333333334,11083.159045202065,11139.503465674727,55.39568345323742
2007-10-15,11240,10760,10840,10972.0,11105.333333333334,11002.10603013471,11102.065532465385,46.52777777777778
2007-10-16,10640,10260,10300,10884.0,11056.0,10768.070686756473,11001.807340907213,40.6060606060606
2007-10-18,10520,10319,10440,10604.0,10998.666666666666,10554.698083002877,10854.821245382085,36.76470588235295
2007-10-19,10960,10380,10800,10536.0,10974.666666666666,10636.465388668585,10847.968589709324,37.22627737226278
2007-10-22,10660,10380,10440,10456.0,10904.0,10570.976925779058,10796.972515995658,33.33333333333333
2007-10-24,10520,10180,10260,10476.0,10748.0,10438.211967012916,10690.807082559175,31.69014084507043
2007-10-25,10360,10000,10140,10416.0,10670.666666666666,10338.807978008612,10621.956197239278,33.08823529411765
2007-10-26,10640,10060,10640,10384.0,10642.666666666666,10439.205318672408,10624.211672584368,44.02515723270441
2007-10-29,11000,10700,10900,10476.0,10634.666666666666,10592.803545781606,10658.685213511322,52.531645569620245
2007-10-30,11000,10740,10880,10564.0,10644.0,10688.535697187737,10686.349561822408,47.22222222222223
2007-10-31,11020,10860,11000,10712.0,10641.333333333334,10792.357131458491,10725.555866594606,48.29931972789115
2007-11-01,11140,10860,10980,10880.0,10633.333333333334,10854.904754305662,10757.361383270281,47.26027397260274
2007-11-02,10960,10760,10800,10912.0,10610.666666666666,10836.60316953711,10762.691210361496,49.285714285714285
2007-11-05,10740,10520,10560,10844.0,10592.0,10744.40211302474,10737.35480906631,55.2
2007-11-06,10960,10460,10960,10860.0,10636.0,10816.268075349828,10765.185457933021,61.37931034482759
2007-11-07,11460,10940,11400,10940.0,10709.333333333334,11010.845383566553,10844.537275691393,65.0
2007-11-08,11240,10720,10720,10888.0,10728.0,10913.896922377702,10828.970116229968,48.86363636363636
2007-11-09,11000,10680,10800,10888.0,10728.0,10875.931281585135,10825.348851701223,55.55555555555556
2007-11-12,10680,10480,10640,10904.0,10741.333333333334,10797.287521056758,10802.180245238571,52.94117647058823
2007-11-14,10960,10760,10940,10748.0,10800.0,10809.905564914116,10801.66925026078,61.76470588235294
2007-11-15,11420,10900,11400,10884.0,10884.0,11006.603709942745,10876.460593978183,61.3095238095238
2007-11-16,11340,11080,11140,10952.0,10917.333333333334,11051.06913996183,10909.403019730911,53.57142857142858
2007-11-19,11220,10820,10820,10988.0,10912.0,10974.046093307887,10898.227642264548,49.18032786885246
2007-11-20,10700,10520,10620,10984.0,10894.666666666666,10856.030728871925,10863.44918698148,44.919786096256686
2007-11-21,10620,10280,10300,10856.0,10848.0,10670.687152581284,10793.018038608794,41.58415841584158
2007-11-22,10780,10180,10780,10732.0,10834.666666666666,10707.124768387523,10791.390783782696,49.76958525345621
2007-11-23,11200,10700,11140,10732.0,10857.333333333334,10851.416512258349,10834.966935809858,56.502242152466366
2007-11-26,11280,10940,11260,10820.0,10904.0,10987.611008172233,10888.096068833625,53.58851674641148
2007-11-27,11120,10600,10780,10852.0,10892.0,10918.40733878149,10874.584060229423,42.65402843601896
2007-11-28,11040,10720,10880,10968.0,10857.333333333334,10905.604892520994,10875.261052700745,52.1978021978022
2007-11-29,11380,11040,11340,11080.0,10898.666666666666,11050.403261680663,10933.353421113152,56.71641791044776
2007-11-30,11460,11240,11300,11112.0,10932.0,11133.602174453776,10979.184243474008,58.46153846153846
2007-12-03,11360,10880,11320,11124.0,10977.333333333334,11195.734782969184,11021.786213039757,58.673469387755105
2007-12-04,11620,11360,11500,11268.0,11034.666666666666,11297.156521979457,11081.562936409788,57.36842105263158
2007-12-05,11880,11420,11640,11420.0,11081.333333333334,11411.43768131964,11151.367569358565,53.44827586206896
2007-12-06,12240,11940,12240,11600.0,11137.333333333334,11687.62512087976,11287.446623188744,64.39790575916231
2007-12-07,12340,12080,12160,11772.0,11205.333333333334,11845.083413919841,11396.51579529015,68.71508379888269
2007-12-10,12280,12120,12280,11964.0,11302.666666666666,11990.055609279894,11506.951320878881,73.71428571428572
2007-12-11,12280,12060,12060,12076.0,11398.666666666666,12013.370406186597,11576.08240576902,75.88235294117646
2007-12-12,12000,11720,11960,12140.0,11509.333333333334,11995.580270791066,11624.072105047893,69.5364238410596
2007-12-13,11980,11660,11800,12052.0,11577.333333333334,11930.386847194044,11646.063091916907,61.70212765957447
2007-12-14,11760,11480,11620,11944.0,11609.333333333334,11826.92456479603,11642.805205427294,56.25
2007-12-17,11540,11200,11200,11728.0,11605.333333333334,11617.94970986402,11587.454554748881,57.4468085106383
2007-12-20,11360,11080,11180,11400.0,11653.333333333334,11379.088759939565,11494.144893479612,46.49122807017543
2007-12-21,11280,11020,11200,11280.0,11644.0,11319.392506626376,11457.376781794661,47.78761061946902
2007-12-24,11600,11240,11560,11268.0,11661.333333333334,11399.595004417584,11470.204684070328,54.61538461538461
2007-12-26,11680,11440,11520,11332.0,11674.666666666666,11439.730002945056,11476.429098561537,50.40650406504064
2007-12-27,11560,11400,11400,11372.0,11668.0,11426.486668630037,11466.875461241345,45.08196721311475
2007-12-28,11340,11120,11120,11360.0,11633.333333333334,11324.324445753358,11423.516028586177,23.58490566037736
2008-01-02,11200,10840,10880,11296.0,11542.666666666666,11176.216297168907,11355.576525012904,21.929824561403507
2008-01-03,11060,10640,10920,11168.0,11460.0,11090.810864779272,11301.129459386291,19.09090909090908
2008-01-04,10960,10760,10780,11020.0,11360.0,10987.207243186182,11235.988276963006,19.811320754716988
2008-01-07,10480,10340,10380,10816.0,11248.0,10784.804828790788,11128.98974234263,17.35537190082644
